
==================================================================
TEST QUERY: SELECT * FROM huge_users JOIN huge_transactions ON huge_users.id = huge_transactions.user_id
------------------------------------------------------------------
Optimizer is processing heuristics and DP...

OPTIMAL PHYSICAL PLAN (Tree):

JOIN SEQUENCE (Order of Operations):
  Join 1: [huge_transactions] X [huge_users] ON huge_transactions.user_id = huge_users.id (MergeJoin)

Estimated Cost: 3000
Resulting Tuple Size: 500000
Best Algorithm Selected: Merge

--- EXECUTION ENGINE RESULTS ---
huge_transactions.amount	huge_transactions.tx_id	huge_transactions.user_id	huge_users.id	huge_users.region	
804	54794	54795	54795	Region45	
805	54795	54796	54796	Region46	
806	54796	54797	54797	Region47	
807	54797	54798	54798	Region48	
808	54798	54799	54799	Region49	
809	54799	54800	54800	Region0	
810	54800	54801	54801	Region1	
811	54801	54802	54802	Region2	
812	54802	54803	54803	Region3	
813	54803	54804	54804	Region4	
814	54804	54805	54805	Region5	
815	54805	54806	54806	Region6	
816	54806	54807	54807	Region7	
817	54807	54808	54808	Region8	
818	54808	54809	54809	Region9	
819	54809	54810	54810	Region10	
820	54810	54811	54811	Region11	
821	54811	54812	54812	Region12	
822	54812	54813	54813	Region13	
823	54813	54814	54814	Region14	
824	54814	54815	54815	Region15	
825	54815	54816	54816	Region16	
826	54816	54817	54817	Region17	
827	54817	54818	54818	Region18	
828	54818	54819	54819	Region19	
829	54819	54820	54820	Region20	
830	54820	54821	54821	Region21	
831	54821	54822	54822	Region22	
832	54822	54823	54823	Region23	
833	54823	54824	54824	Region24	
834	54824	54825	54825	Region25	
835	54825	54826	54826	Region26	
836	54826	54827	54827	Region27	
837	54827	54828	54828	Region28	
838	54828	54829	54829	Region29	
839	54829	54830	54830	Region30	
840	54830	54831	54831	Region31	
841	54831	54832	54832	Region32	
842	54832	54833	54833	Region33	
843	54833	54834	54834	Region34	
844	54834	54835	54835	Region35	
845	54835	54836	54836	Region36	
846	54836	54837	54837	Region37	
847	54837	54838	54838	Region38	
848	54838	54839	54839	Region39	
849	54839	54840	54840	Region40	
850	54840	54841	54841	Region41	
851	54841	54842	54842	Region42	
852	54842	54843	54843	Region43	
853	54843	54844	54844	Region44	
854	54844	54845	54845	Region45	
855	54845	54846	54846	Region46	
856	54846	54847	54847	Region47	
857	54847	54848	54848	Region48	
858	54848	54849	54849	Region49	
859	54849	54850	54850	Region0	
860	54850	54851	54851	Region1	
861	54851	54852	54852	Region2	
862	54852	54853	54853	Region3	
863	54853	54854	54854	Region4	
864	54854	54855	54855	Region5	
865	54855	54856	54856	Region6	
866	54856	54857	54857	Region7	
867	54857	54858	54858	Region8	
868	54858	54859	54859	Region9	
869	54859	54860	54860	Region10	
870	54860	54861	54861	Region11	
871	54861	54862	54862	Region12	
872	54862	54863	54863	Region13	
873	54863	54864	54864	Region14	
874	54864	54865	54865	Region15	
875	54865	54866	54866	Region16	
876	54866	54867	54867	Region17	
877	54867	54868	54868	Region18	
878	54868	54869	54869	Region19	
879	54869	54870	54870	Region20	
880	54870	54871	54871	Region21	
881	54871	54872	54872	Region22	
882	54872	54873	54873	Region23	
883	54873	54874	54874	Region24	
884	54874	54875	54875	Region25	
885	54875	54876	54876	Region26	
886	54876	54877	54877	Region27	
887	54877	54878	54878	Region28	
888	54878	54879	54879	Region29	
889	54879	54880	54880	Region30	
890	54880	54881	54881	Region31	
891	54881	54882	54882	Region32	
892	54882	54883	54883	Region33	
893	54883	54884	54884	Region34	
894	54884	54885	54885	Region35	
895	54885	54886	54886	Region36	
896	54886	54887	54887	Region37	
897	54887	54888	54888	Region38	
898	54888	54889	54889	Region39	
899	54889	54890	54890	Region40	
900	54890	54891	54891	Region41	
901	54891	54892	54892	Region42	
902	54892	54893	54893	Region43	
903	54893	54894	54894	Region44	
904	54894	54895	54895	Region45	
905	54895	54896	54896	Region46	
906	54896	54897	54897	Region47	
907	54897	54898	54898	Region48	
908	54898	54899	54899	Region49	
909	54899	54900	54900	Region0	
10	54900	54901	54901	Region1	
11	54901	54902	54902	Region2	
12	54902	54903	54903	Region3	
13	54903	54904	54904	Region4	
14	54904	54905	54905	Region5	
15	54905	54906	54906	Region6	
16	54906	54907	54907	Region7	
17	54907	54908	54908	Region8	
18	54908	54909	54909	Region9	
19	54909	54910	54910	Region10	
20	54910	54911	54911	Region11	
21	54911	54912	54912	Region12	
22	54912	54913	54913	Region13	
23	54913	54914	54914	Region14	
24	54914	54915	54915	Region15	
25	54915	54916	54916	Region16	
26	54916	54917	54917	Region17	
27	54917	54918	54918	Region18	
28	54918	54919	54919	Region19	
29	54919	54920	54920	Region20	
30	54920	54921	54921	Region21	
31	54921	54922	54922	Region22	
32	54922	54923	54923	Region23	
33	54923	54924	54924	Region24	
34	54924	54925	54925	Region25	
35	54925	54926	54926	Region26	
36	54926	54927	54927	Region27	
37	54927	54928	54928	Region28	
38	54928	54929	54929	Region29	
39	54929	54930	54930	Region30	
40	54930	54931	54931	Region31	
41	54931	54932	54932	Region32	
42	54932	54933	54933	Region33	
43	54933	54934	54934	Region34	
44	54934	54935	54935	Region35	
45	54935	54936	54936	Region36	
46	54936	54937	54937	Region37	
47	54937	54938	54938	Region38	
48	54938	54939	54939	Region39	
49	54939	54940	54940	Region40	
50	54940	54941	54941	Region41	
51	54941	54942	54942	Region42	
52	54942	54943	54943	Region43	
53	54943	54944	54944	Region44	
54	54944	54945	54945	Region45	
55	54945	54946	54946	Region46	
56	54946	54947	54947	Region47	
57	54947	54948	54948	Region48	
58	54948	54949	54949	Region49	
59	54949	54950	54950	Region0	
60	54950	54951	54951	Region1	
61	54951	54952	54952	Region2	
62	54952	54953	54953	Region3	
63	54953	54954	54954	Region4	
64	54954	54955	54955	Region5	
65	54955	54956	54956	Region6	
66	54956	54957	54957	Region7	
67	54957	54958	54958	Region8	
68	54958	54959	54959	Region9	
69	54959	54960	54960	Region10	
70	54960	54961	54961	Region11	
71	54961	54962	54962	Region12	
72	54962	54963	54963	Region13	
73	54963	54964	54964	Region14	
74	54964	54965	54965	Region15	
75	54965	54966	54966	Region16	
76	54966	54967	54967	Region17	
77	54967	54968	54968	Region18	
78	54968	54969	54969	Region19	
79	54969	54970	54970	Region20	
80	54970	54971	54971	Region21	
81	54971	54972	54972	Region22	
82	54972	54973	54973	Region23	
83	54973	54974	54974	Region24	
84	54974	54975	54975	Region25	
85	54975	54976	54976	Region26	
86	54976	54977	54977	Region27	
87	54977	54978	54978	Region28	
88	54978	54979	54979	Region29	
89	54979	54980	54980	Region30	
90	54980	54981	54981	Region31	
91	54981	54982	54982	Region32	
92	54982	54983	54983	Region33	
93	54983	54984	54984	Region34	
94	54984	54985	54985	Region35	
95	54985	54986	54986	Region36	
96	54986	54987	54987	Region37	
97	54987	54988	54988	Region38	
98	54988	54989	54989	Region39	
99	54989	54990	54990	Region40	
100	54990	54991	54991	Region41	
101	54991	54992	54992	Region42	
102	54992	54993	54993	Region43	
103	54993	54994	54994	Region44	
104	54994	54995	54995	Region45	
105	54995	54996	54996	Region46	
106	54996	54997	54997	Region47	
107	54997	54998	54998	Region48	
108	54998	54999	54999	Region49	
109	54999	55000	55000	Region0	
110	55000	55001	55001	Region1	
111	55001	55002	55002	Region2	
112	55002	55003	55003	Region3	
113	55003	55004	55004	Region4	
114	55004	55005	55005	Region5	
115	55005	55006	55006	Region6	
116	55006	55007	55007	Region7	
117	55007	55008	55008	Region8	
118	55008	55009	55009	Region9	
119	55009	55010	55010	Region10	
120	55010	55011	55011	Region11	
121	55011	55012	55012	Region12	
122	55012	55013	55013	Region13	
123	55013	55014	55014	Region14	
124	55014	55015	55015	Region15	
125	55015	55016	55016	Region16	
126	55016	55017	55017	Region17	
127	55017	55018	55018	Region18	
128	55018	55019	55019	Region19	
129	55019	55020	55020	Region20	
130	55020	55021	55021	Region21	
131	55021	55022	55022	Region22	
132	55022	55023	55023	Region23	
133	55023	55024	55024	Region24	
134	55024	55025	55025	Region25	
135	55025	55026	55026	Region26	
136	55026	55027	55027	Region27	
137	55027	55028	55028	Region28	
138	55028	55029	55029	Region29	
139	55029	55030	55030	Region30	
140	55030	55031	55031	Region31	
141	55031	55032	55032	Region32	
142	55032	55033	55033	Region33	
143	55033	55034	55034	Region34	
144	55034	55035	55035	Region35	
145	55035	55036	55036	Region36	
146	55036	55037	55037	Region37	
147	55037	55038	55038	Region38	
148	55038	55039	55039	Region39	
149	55039	55040	55040	Region40	
150	55040	55041	55041	Region41	
151	55041	55042	55042	Region42	
152	55042	55043	55043	Region43	
153	55043	55044	55044	Region44	
154	55044	55045	55045	Region45	
155	55045	55046	55046	Region46	
156	55046	55047	55047	Region47	
157	55047	55048	55048	Region48	
158	55048	55049	55049	Region49	
159	55049	55050	55050	Region0	
160	55050	55051	55051	Region1	
161	55051	55052	55052	Region2	
162	55052	55053	55053	Region3	
163	55053	55054	55054	Region4	
164	55054	55055	55055	Region5	
165	55055	55056	55056	Region6	
166	55056	55057	55057	Region7	
167	55057	55058	55058	Region8	
168	55058	55059	55059	Region9	
169	55059	55060	55060	Region10	
170	55060	55061	55061	Region11	
171	55061	55062	55062	Region12	
172	55062	55063	55063	Region13	
173	55063	55064	55064	Region14	
174	55064	55065	55065	Region15	
175	55065	55066	55066	Region16	
176	55066	55067	55067	Region17	
177	55067	55068	55068	Region18	
178	55068	55069	55069	Region19	
179	55069	55070	55070	Region20	
180	55070	55071	55071	Region21	
181	55071	55072	55072	Region22	
182	55072	55073	55073	Region23	
183	55073	55074	55074	Region24	
184	55074	55075	55075	Region25	
185	55075	55076	55076	Region26	
186	55076	55077	55077	Region27	
187	55077	55078	55078	Region28	
188	55078	55079	55079	Region29	
189	55079	55080	55080	Region30	
190	55080	55081	55081	Region31	
191	55081	55082	55082	Region32	
192	55082	55083	55083	Region33	
193	55083	55084	55084	Region34	
194	55084	55085	55085	Region35	
195	55085	55086	55086	Region36	
196	55086	55087	55087	Region37	
197	55087	55088	55088	Region38	
198	55088	55089	55089	Region39	
199	55089	55090	55090	Region40	
200	55090	55091	55091	Region41	
201	55091	55092	55092	Region42	
202	55092	55093	55093	Region43	
203	55093	55094	55094	Region44	
204	55094	55095	55095	Region45	
205	55095	55096	55096	Region46	
206	55096	55097	55097	Region47	
207	55097	55098	55098	Region48	
208	55098	55099	55099	Region49	
209	55099	55100	55100	Region0	
210	55100	55101	55101	Region1	
211	55101	55102	55102	Region2	
212	55102	55103	55103	Region3	
213	55103	55104	55104	Region4	
214	55104	55105	55105	Region5	
215	55105	55106	55106	Region6	
216	55106	55107	55107	Region7	
217	55107	55108	55108	Region8	
218	55108	55109	55109	Region9	
219	55109	55110	55110	Region10	
220	55110	55111	55111	Region11	
221	55111	55112	55112	Region12	
222	55112	55113	55113	Region13	
223	55113	55114	55114	Region14	
224	55114	55115	55115	Region15	
225	55115	55116	55116	Region16	
226	55116	55117	55117	Region17	
227	55117	55118	55118	Region18	
228	55118	55119	55119	Region19	
229	55119	55120	55120	Region20	
230	55120	55121	55121	Region21	
231	55121	55122	55122	Region22	
232	55122	55123	55123	Region23	
233	55123	55124	55124	Region24	
234	55124	55125	55125	Region25	
235	55125	55126	55126	Region26	
236	55126	55127	55127	Region27	
237	55127	55128	55128	Region28	
238	55128	55129	55129	Region29	
239	55129	55130	55130	Region30	
240	55130	55131	55131	Region31	
241	55131	55132	55132	Region32	
242	55132	55133	55133	Region33	
243	55133	55134	55134	Region34	
244	55134	55135	55135	Region35	
245	55135	55136	55136	Region36	
246	55136	55137	55137	Region37	
247	55137	55138	55138	Region38	
248	55138	55139	55139	Region39	
249	55139	55140	55140	Region40	
250	55140	55141	55141	Region41	
251	55141	55142	55142	Region42	
252	55142	55143	55143	Region43	
253	55143	55144	55144	Region44	
254	55144	55145	55145	Region45	
255	55145	55146	55146	Region46	
256	55146	55147	55147	Region47	
257	55147	55148	55148	Region48	
258	55148	55149	55149	Region49	
259	55149	55150	55150	Region0	
260	55150	55151	55151	Region1	
261	55151	55152	55152	Region2	
262	55152	55153	55153	Region3	
263	55153	55154	55154	Region4	
264	55154	55155	55155	Region5	
265	55155	55156	55156	Region6	
266	55156	55157	55157	Region7	
267	55157	55158	55158	Region8	
268	55158	55159	55159	Region9	
269	55159	55160	55160	Region10	
270	55160	55161	55161	Region11	
271	55161	55162	55162	Region12	
272	55162	55163	55163	Region13	
273	55163	55164	55164	Region14	
274	55164	55165	55165	Region15	
275	55165	55166	55166	Region16	
276	55166	55167	55167	Region17	
277	55167	55168	55168	Region18	
278	55168	55169	55169	Region19	
279	55169	55170	55170	Region20	
280	55170	55171	55171	Region21	
281	55171	55172	55172	Region22	
282	55172	55173	55173	Region23	
283	55173	55174	55174	Region24	
284	55174	55175	55175	Region25	
285	55175	55176	55176	Region26	
286	55176	55177	55177	Region27	
287	55177	55178	55178	Region28	
288	55178	55179	55179	Region29	
289	55179	55180	55180	Region30	
290	55180	55181	55181	Region31	
291	55181	55182	55182	Region32	
292	55182	55183	55183	Region33	
293	55183	55184	55184	Region34	
294	55184	55185	55185	Region35	
295	55185	55186	55186	Region36	
296	55186	55187	55187	Region37	
297	55187	55188	55188	Region38	
298	55188	55189	55189	Region39	
299	55189	55190	55190	Region40	
300	55190	55191	55191	Region41	
301	55191	55192	55192	Region42	
302	55192	55193	55193	Region43	
303	55193	55194	55194	Region44	
304	55194	55195	55195	Region45	
305	55195	55196	55196	Region46	
306	55196	55197	55197	Region47	
307	55197	55198	55198	Region48	
308	55198	55199	55199	Region49	
309	55199	55200	55200	Region0	
310	55200	55201	55201	Region1	
311	55201	55202	55202	Region2	
312	55202	55203	55203	Region3	
313	55203	55204	55204	Region4	
314	55204	55205	55205	Region5	
315	55205	55206	55206	Region6	
316	55206	55207	55207	Region7	
317	55207	55208	55208	Region8	
318	55208	55209	55209	Region9	
319	55209	55210	55210	Region10	
320	55210	55211	55211	Region11	
321	55211	55212	55212	Region12	
322	55212	55213	55213	Region13	
323	55213	55214	55214	Region14	
324	55214	55215	55215	Region15	
325	55215	55216	55216	Region16	
326	55216	55217	55217	Region17	
327	55217	55218	55218	Region18	
328	55218	55219	55219	Region19	
329	55219	55220	55220	Region20	
330	55220	55221	55221	Region21	
331	55221	55222	55222	Region22	
332	55222	55223	55223	Region23	
333	55223	55224	55224	Region24	
334	55224	55225	55225	Region25	
335	55225	55226	55226	Region26	
336	55226	55227	55227	Region27	
337	55227	55228	55228	Region28	
338	55228	55229	55229	Region29	
339	55229	55230	55230	Region30	
340	55230	55231	55231	Region31	
341	55231	55232	55232	Region32	
342	55232	55233	55233	Region33	
343	55233	55234	55234	Region34	
344	55234	55235	55235	Region35	
345	55235	55236	55236	Region36	
346	55236	55237	55237	Region37	
347	55237	55238	55238	Region38	
348	55238	55239	55239	Region39	
349	55239	55240	55240	Region40	
350	55240	55241	55241	Region41	
351	55241	55242	55242	Region42	
352	55242	55243	55243	Region43	
353	55243	55244	55244	Region44	
354	55244	55245	55245	Region45	
355	55245	55246	55246	Region46	
356	55246	55247	55247	Region47	
357	55247	55248	55248	Region48	
358	55248	55249	55249	Region49	
359	55249	55250	55250	Region0	
360	55250	55251	55251	Region1	
361	55251	55252	55252	Region2	
362	55252	55253	55253	Region3	
363	55253	55254	55254	Region4	
364	55254	55255	55255	Region5	
365	55255	55256	55256	Region6	
366	55256	55257	55257	Region7	
367	55257	55258	55258	Region8	
368	55258	55259	55259	Region9	
369	55259	55260	55260	Region10	
370	55260	55261	55261	Region11	
371	55261	55262	55262	Region12	
372	55262	55263	55263	Region13	
373	55263	55264	55264	Region14	
374	55264	55265	55265	Region15	
375	55265	55266	55266	Region16	
376	55266	55267	55267	Region17	
377	55267	55268	55268	Region18	
378	55268	55269	55269	Region19	
379	55269	55270	55270	Region20	
380	55270	55271	55271	Region21	
381	55271	55272	55272	Region22	
382	55272	55273	55273	Region23	
383	55273	55274	55274	Region24	
384	55274	55275	55275	Region25	
385	55275	55276	55276	Region26	
386	55276	55277	55277	Region27	
387	55277	55278	55278	Region28	
388	55278	55279	55279	Region29	
389	55279	55280	55280	Region30	
390	55280	55281	55281	Region31	
391	55281	55282	55282	Region32	
392	55282	55283	55283	Region33	
393	55283	55284	55284	Region34	
394	55284	55285	55285	Region35	
395	55285	55286	55286	Region36	
396	55286	55287	55287	Region37	
397	55287	55288	55288	Region38	
398	55288	55289	55289	Region39	
399	55289	55290	55290	Region40	
400	55290	55291	55291	Region41	
401	55291	55292	55292	Region42	
402	55292	55293	55293	Region43	
403	55293	55294	55294	Region44	
404	55294	55295	55295	Region45	
405	55295	55296	55296	Region46	
406	55296	55297	55297	Region47	
407	55297	55298	55298	Region48	
408	55298	55299	55299	Region49	
409	55299	55300	55300	Region0	
410	55300	55301	55301	Region1	
411	55301	55302	55302	Region2	
412	55302	55303	55303	Region3	
413	55303	55304	55304	Region4	
414	55304	55305	55305	Region5	
415	55305	55306	55306	Region6	
416	55306	55307	55307	Region7	
417	55307	55308	55308	Region8	
418	55308	55309	55309	Region9	
419	55309	55310	55310	Region10	
420	55310	55311	55311	Region11	
421	55311	55312	55312	Region12	
422	55312	55313	55313	Region13	
423	55313	55314	55314	Region14	
424	55314	55315	55315	Region15	
425	55315	55316	55316	Region16	
426	55316	55317	55317	Region17	
427	55317	55318	55318	Region18	
428	55318	55319	55319	Region19	
429	55319	55320	55320	Region20	
430	55320	55321	55321	Region21	
431	55321	55322	55322	Region22	
432	55322	55323	55323	Region23	
433	55323	55324	55324	Region24	
434	55324	55325	55325	Region25	
435	55325	55326	55326	Region26	
436	55326	55327	55327	Region27	
437	55327	55328	55328	Region28	
438	55328	55329	55329	Region29	
439	55329	55330	55330	Region30	
440	55330	55331	55331	Region31	
441	55331	55332	55332	Region32	
442	55332	55333	55333	Region33	
443	55333	55334	55334	Region34	
444	55334	55335	55335	Region35	
445	55335	55336	55336	Region36	
446	55336	55337	55337	Region37	
447	55337	55338	55338	Region38	
448	55338	55339	55339	Region39	
449	55339	55340	55340	Region40	
450	55340	55341	55341	Region41	
451	55341	55342	55342	Region42	
452	55342	55343	55343	Region43	
453	55343	55344	55344	Region44	
454	55344	55345	55345	Region45	
455	55345	55346	55346	Region46	
456	55346	55347	55347	Region47	
457	55347	55348	55348	Region48	
458	55348	55349	55349	Region49	
459	55349	55350	55350	Region0	
460	55350	55351	55351	Region1	
461	55351	55352	55352	Region2	
462	55352	55353	55353	Region3	
463	55353	55354	55354	Region4	
464	55354	55355	55355	Region5	
465	55355	55356	55356	Region6	
466	55356	55357	55357	Region7	
467	55357	55358	55358	Region8	
468	55358	55359	55359	Region9	
